video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_4723,50:41.0,10105,535,350,18772.74792,18.71745397,655565,Tech,Desktop,US,156.3666182
vid_2624,50:41.0,9994,1339,395,18076.77166,22.76057439,449151,Tech,TV,CA,167.0991217
vid_4642,50:41.0,10110,415,500,48723.90883,26.06496804,315259,Education,Desktop,US,298.1141075
vid_2480,50:41.0,10016,1529,146,49107.54433,9.350573613,732854,Music,TV,CA,312.4953815
vid_2207,50:41.0,9863,1730,475,,24.69476888,926658,Education,TV,UK,203.6177104
vid_4914,50:41.0,10086,611,64,31326.56147,8.525719283,556584,Music,Mobile,CA,211.8436786
vid_2118,50:41.0,9856,1278,453,18620.07587,4.626460997,177504,Education,Mobile,DE,168.8899526
vid_362,50:41.0,10026,1637,289,19566.12382,8.566386237,977667,Lifestyle,Mobile,US,177.5874299
vid_1461,50:41.0,9959,1442,109,30644.93695,24.01664596,868484,Tech,Tablet,AU,223.0245362
vid_2817,50:41.0,9956,1012,299,16825.02287,7.156709085,487025,Education,Mobile,DE,153.7294625
vid_2179,50:41.0,10031,1035,81,27495.61523,2.385469981,403506,Education,Mobile,CA,201.0755966
vid_318,50:41.0,10040,686,381,47177.95575,24.17798504,523379,Tech,Mobile,AU,293.0734065
vid_3050,50:41.0,9882,686,148,37197.9174,10.01767204,499884,Gaming,Mobile,AU,241.1942645
vid_3108,50:41.0,10070,350,471,16543.60839,24.48131941,348125,Entertainment,TV,DE,144.574906
vid_1130,50:41.0,9792,,257,37259.51614,25.10960005,177696,Education,Tablet,CA,236.1345305
vid_4100,50:41.0,10241,1844,245,26855.44011,16.52417081,202524,Lifestyle,TV,IN,215.8749445
vid_639,50:41.0,9945,,439,29012.9988,26.4399677,828178,Lifestyle,Mobile,UK,205.7015922
vid_101,50:41.0,9846,1459,84,23704.89995,10.95630179,726146,Lifestyle,Desktop,AU,189.5792109
vid_101,50:41.0,10053,1090,368,58722.61211,2.146797149,863969,Lifestyle,TV,IN,354.2890907
vid_3779,50:41.0,9990,1466,378,51102.11687,9.628728841,885407,Lifestyle,TV,US,324.6680572
vid_2046,50:41.0,10038,,359,20488.25597,15.17609144,841457,Entertainment,Desktop,CA,163.9334723
vid_151,50:41.0,10054,2007,429,27432.57389,24.83389213,253197,Lifestyle,Tablet,DE,223.58553
vid_4655,50:41.0,10137,663,337,26339.77189,2.629230119,561821,Music,Mobile,CA,194.1849008
vid_885,50:41.0,10008,809,206,27196.44282,2.069516566,100331,Music,Tablet,UK,197.809376
vid_3595,50:41.0,10005,,292,23545.41909,3.517948435,393889,Gaming,Mobile,AU,173.6199855
vid_2059,50:41.0,9958,,497,51713.14774,8.341232718,350796,Lifestyle,TV,DE,316.089961
vid_4941,50:41.0,9975,448,491,15369.2155,6.501999756,53956,Tech,Tablet,CA,140.5713091
vid_2787,50:41.0,10036,925,257,47519.44692,9.361582958,881568,Education,Tablet,IN,296.6390828
vid_1209,50:41.0,9963,657,212,45470.14983,22.57566062,879092,Lifestyle,TV,US,281.2175986
vid_2420,50:41.0,9955,1404,114,19137.01455,22.41710745,770487,Education,TV,IN,168.1820013
vid_2817,50:41.0,10060,1077,479,41494.61637,5.144629533,343229,Tech,TV,DE,274.7879234
vid_3698,50:41.0,9907,293,456,28905.68354,18.72202499,149053,Music,TV,US,200.769567
vid_3491,50:41.0,9914,1752,445,41504.14347,11.71075036,241762,Gaming,Desktop,US,285.0892147
vid_1977,50:41.0,9970,1223,330,58756.2458,11.49061515,919464,Tech,Tablet,UK,355.6479938
vid_4850,50:41.0,9956,1933,269,35597.3347,8.68802798,431221,Education,Mobile,CA,257.5461272
vid_612,50:41.0,10076,527,157,35803.48331,5.917458537,40615,Education,Tablet,AU,233.0528686
vid_2160,50:41.0,10188,1006,109,40715.18941,13.1825341,893391,Education,TV,US,264.2005951
vid_2615,50:41.0,10052,1852,251,15981.13477,2.329204651,593190,Tech,Mobile,IN,163.8635027
vid_3726,50:41.0,10053,1056,280,18401.03985,5.598658301,260653,Tech,Tablet,CA,162.0947427
vid_4364,50:41.0,10006,383,277,26434.01992,12.72107012,862255,Gaming,Desktop,AU,188.1029752
vid_570,50:41.0,10132,431,278,52677.62577,20.41830699,634250,Tech,Tablet,AU,313.3280811
vid_3754,50:41.0,10008,866,222,23112.37895,16.69910288,910528,Tech,Mobile,US,179.8095879
vid_772,50:41.0,10103,242,470,21427.14044,13.25229626,549011,Lifestyle,Desktop,IN,165.8970137
vid_2113,50:41.0,9953,1677,297,23542.24113,24.36097538,365591,Education,Tablet,IN,196.777611
vid_120,50:41.0,10063,1975,329,16312.71746,12.47535714,616276,Entertainment,TV,DE,168.9387332
vid_3229,50:41.0,9889,1565,158,21146.9051,7.986984645,607905,Entertainment,Mobile,DE,180.8372233
vid_1977,50:41.0,10032,1204,145,54548.18466,19.27455879,162057,Lifestyle,Mobile,DE,332.6257639
vid_2056,50:41.0,9837,1075,258,42727.53288,23.0967721,515252,Education,TV,IN,275.6058551
vid_1842,50:41.0,9832,1535,80,51527.32473,24.44742865,628655,Tech,Desktop,CA,321.9135691
vid_1711,50:41.0,9908,265,363,46081.47935,25.50850673,192004,Lifestyle,Tablet,US,279.6710099
vid_3344,50:41.0,9960,1136,265,,23.53438442,482910,Tech,TV,UK,264.4184148
vid_3232,50:41.0,9991,1097,312,30538.13842,12.34922442,527703,Lifestyle,Tablet,UK,220.2471593
vid_2473,50:41.0,10006,1644,119,36932.85958,16.97549819,932936,Education,Mobile,AU,256.5577789
vid_3787,50:41.0,9866,1444,334,20316.84909,13.37997362,549606,Gaming,Desktop,CA,177.7493599
vid_740,50:41.0,10035,1420,189,52280.09794,18.56653554,435894,Education,TV,DE,326.4171309
vid_3042,50:41.0,10105,1500,119,23682.89887,24.94498343,644481,Education,Tablet,UK,192.1312166
vid_1334,50:41.0,9847,860,482,56933.59992,4.351402371,775565,Lifestyle,Desktop,IN,342.7876551
vid_1141,50:41.0,10194,1179,250,59796.60087,19.3608807,898889,Tech,Tablet,AU,359.5886812
vid_1575,50:41.0,10094,694,307,41203.12693,3.846008857,199194,Entertainment,Desktop,AU,264.0518589
vid_2712,50:41.0,10002,1559,486,16793.75229,23.82271662,675853,Gaming,Tablet,UK,166.4372309
vid_221,50:41.0,10139,974,502,49393.58461,27.25811338,183432,Entertainment,Mobile,DE,311.0645238
vid_553,50:41.0,10205,1683,142,15312.68714,13.60222174,803849,Tech,TV,UK,156.7311887
vid_2061,50:41.0,10077,1737,424,42832.53689,29.01438562,3025,Lifestyle,Mobile,AU,291.5825223
vid_3397,50:41.0,9740,586,245,43947.78333,19.80378597,347439,Lifestyle,TV,CA,272.2253104
vid_6,50:41.0,10078,927,131,58447.51969,2.210444077,393424,Lifestyle,Mobile,AU,346.2474766
vid_4996,50:41.0,10062,1734,196,24641.84555,4.945439476,522615,Lifestyle,Mobile,AU,201.7734246
vid_391,50:41.0,9981,1087,287,52037.59185,19.90564293,128909,Music,Mobile,IN,320.9534383
vid_2270,50:41.0,10074,1113,465,24940.42083,6.822980974,56519,Lifestyle,Mobile,CA,197.1936452
vid_197,50:41.0,9988,517,321,44564.30054,13.16101034,473280,Music,Mobile,AU,276.5443917
vid_1204,50:41.0,10143,1706,215,53889.99235,11.89475225,74752,Entertainment,Mobile,IN,339.9322119
vid_3213,50:41.0,10130,1055,371,39196.17667,22.74367181,435128,Tech,Tablet,AU,262.0822191
vid_3668,50:41.0,9955,842,192,44287.79876,15.80250975,298499,Lifestyle,Mobile,CA,278.4375923
vid_1191,50:41.0,10071,1572,372,21475.88514,3.934298314,87806,Music,Mobile,CA,187.1349078
vid_2636,50:41.0,10026,892,340,41902.59952,5.695993629,11151,Entertainment,Mobile,IN,270.965519
vid_2322,50:41.0,9859,517,51,56964.74373,6.141601946,947894,Gaming,Tablet,UK,329.6939977
vid_4736,50:41.0,10046,1912,182,24783.84434,8.368880932,297733,Tech,TV,IN,205.1782425
vid_3610,50:41.0,9812,649,428,38533.81046,7.767681661,700469,Lifestyle,Mobile,UK,251.3041791
vid_2398,50:41.0,9927,1764,216,50669.64488,25.91591338,509707,Music,TV,CA,324.6383778
vid_1787,50:41.0,9968,1850,168,47538.86292,28.89446792,850685,Entertainment,Tablet,US,310.74494
vid_1725,50:41.0,10105,215,101,37291.63665,4.525259005,780617,Entertainment,Mobile,US,233.8949764
vid_4028,50:41.0,9899,577,395,58899.08099,10.24189101,241839,Entertainment,Tablet,CA,345.9656058
vid_4436,50:41.0,9942,975,310,43024.01176,27.63794514,181855,Entertainment,Desktop,CA,276.7257137
vid_1877,50:41.0,10058,1037,344,42323.624,17.49450511,54593,Lifestyle,Mobile,CA,275.678102
vid_4043,50:41.0,10013,1187,448,21133.94731,17.56410999,521856,Music,Mobile,US,179.909735
vid_3113,50:41.0,9957,1460,,31607.63492,24.71922532,594651,Tech,TV,US,231.8152527
vid_96,50:41.0,9998,946,86,38922.90991,7.335441108,54601,Gaming,Tablet,CA,253.3343046
vid_4397,50:41.0,10133,1232,443,22380.69876,15.30329532,593702,Tech,Mobile,UK,187.1003305
vid_4078,50:41.0,10133,1408,223,33066.26997,16.89699029,464505,Gaming,Tablet,AU,236.7215937
vid_1013,50:41.0,10181,1394,411,39050.59236,11.6744485,361080,Music,TV,UK,268.1755933
vid_4635,50:41.0,10069,1780,88,42552.72696,27.4692959,541343,Gaming,TV,IN,285.185771
vid_869,50:41.0,9882,1144,303,43264.2025,22.01042841,686257,Lifestyle,Desktop,IN,280.329829
vid_2157,50:41.0,9982,679,251,34566.32716,2.628262881,685334,Lifestyle,Mobile,CA,230.9585635
vid_1281,50:41.0,10106,522,364,34089.4942,16.87441956,157833,Music,Desktop,UK,228.6003627
vid_3540,50:41.0,10052,815,106,41799.81169,25.11946563,183410,Entertainment,Tablet,DE,265.2711258
vid_3433,50:41.0,9812,1586,65,31270.03696,2.598755487,944808,Education,Desktop,UK,226.9244
vid_3446,50:41.0,10070,786,158,32020.35634,19.99247603,90058,Entertainment,Tablet,AU,219.6546308
vid_1388,50:41.0,9992,1181,411,44787.88232,22.99761408,530848,Tech,Desktop,US,290.5785812
vid_1827,50:41.0,9965,1369,259,55016.06538,8.611072295,165253,Education,Desktop,CA,339.2777792
vid_1724,50:41.0,10011,,304,26202.54468,26.30059221,545990,Lifestyle,Desktop,IN,196.6970209
vid_1224,50:41.0,9947,537,262,55005.61525,24.0473011,507207,Tech,Tablet,CA,324.8864096
vid_2053,50:41.0,10011,537,285,53567.783,4.358862952,5123,Education,Mobile,IN,318.8364724
vid_4788,50:41.0,10057,1718,,59597.56218,8.268036395,269102,Entertainment,TV,DE,364.7770486
vid_1876,50:41.0,9922,858,,32193.25338,10.39361563,78058,Lifestyle,TV,CA,226.2126284
vid_90,50:41.0,10112,1487,407,57338.84273,22.33930626,153711,Entertainment,Desktop,UK,355.5663594
vid_1337,50:41.0,10103,1519,308,38248.2498,24.90995681,699767,Music,Tablet,UK,264.3646317
vid_2559,50:41.0,9965,1933,447,41709.60666,23.94709699,219136,Gaming,Mobile,IN,289.4688937
vid_4805,50:41.0,10054,1970,296,58034.04405,18.3238864,196910,Gaming,Tablet,DE,364.9354031
vid_2798,50:41.0,10012,1423,73,,18.92580219,583363,Gaming,Tablet,IN,201.2898658
vid_2199,50:41.0,9833,846,355,16727.22814,2.263875525,705021,Gaming,Tablet,IN,150.7369186
vid_2653,50:41.0,10053,657,93,53046.73268,13.85655612,124357,Tech,Tablet,US,315.3613092
vid_2759,50:41.0,9924,1654,370,23866.07301,9.532156649,810557,Tech,Tablet,UK,199.0125942
vid_1812,50:41.0,9934,500,456,56863.96412,9.713637657,481517,Entertainment,TV,UK,336.2783408
vid_1352,50:41.0,10026,1581,423,,9.924029539,685572,Lifestyle,Mobile,US,323.6478269
vid_960,50:41.0,9988,320,292,16204.73655,2.369052755,480559,Gaming,TV,AU,138.9578738
vid_2532,50:41.0,9841,906,419,39757.25586,9.817940962,936323,Entertainment,Tablet,AU,261.4857208
vid_3012,50:41.0,9990,1055,302,50335.37108,2.706754753,88478,Gaming,Tablet,IN,312.6829663
vid_3368,50:41.0,9941,1646,65,16837.01481,14.19748138,804239,Gaming,Desktop,UK,160.5827839
vid_4462,50:41.0,10139,443,357,22526.07007,13.41338154,285933,Tech,Mobile,AU,172.7780178
vid_2907,50:41.0,10073,1437,375,,24.18214835,391599,Tech,TV,IN,336.3733423
vid_2360,50:41.0,10026,1913,118,23603.20636,27.32442035,238016,Music,TV,US,198.4250715
vid_1307,50:41.0,10220,1335,432,55119.03293,6.468881442,613489,Lifestyle,Mobile,UK,343.4809156
vid_2586,50:41.0,9893,1797,57,55901.5782,28.24388252,67058,Gaming,TV,IN,346.9617543
vid_2266,50:41.0,9883,1128,228,27220.20544,23.18837197,610739,Music,Tablet,AU,203.1309937
vid_4960,50:41.0,9969,1940,216,54561.01054,23.8634014,352030,Education,Desktop,AU,346.2281705
vid_763,50:41.0,10015,281,236,,23.91380326,175309,Entertainment,Mobile,US,268.4785952
vid_1357,50:41.0,9917,,236,50745.02962,17.40246244,732173,Entertainment,Desktop,DE,314.6980159
vid_2258,50:41.0,10038,906,317,44684.89512,17.50027577,323653,Gaming,Mobile,CA,283.9905894
vid_1448,50:41.0,9942,388,164,59242.62841,29.07773487,59773,Music,Tablet,IN,340.5906313
vid_1092,50:41.0,9849,1272,356,53789.99776,29.46534382,350066,Gaming,Desktop,DE,332.8930341
vid_1044,50:41.0,10172,977,434,27153.11291,29.50825329,414300,Education,TV,CA,205.2657916
vid_4638,50:41.0,10108,1995,136,40869.23738,20.6582752,48497,Lifestyle,Mobile,CA,281.9723783
vid_3669,50:41.0,10061,1655,145,,17.52303385,218613,Education,Desktop,AU,252.6079744
vid_3065,50:41.0,9835,845,394,47374.43138,6.69057682,518402,Lifestyle,Desktop,IN,295.887792
vid_2666,50:41.0,9991,1147,369,55035.8303,27.47874114,421576,Tech,Desktop,US,337.5814484
vid_3107,50:41.0,9911,1514,117,31273.42719,20.92364716,198321,Tech,TV,DE,227.1124652
vid_132,50:41.0,10069,942,363,28473.59626,14.40027238,545568,Education,Desktop,AU,209.1327276
vid_2604,50:41.0,10069,442,419,19368.03238,7.258110799,403107,Entertainment,Desktop,US,158.5730374
vid_4195,50:41.0,9921,803,466,48686.10871,6.885756045,292751,Education,TV,US,303.0354559
vid_707,50:41.0,9892,790,113,51301.69692,4.534511632,952348,Education,Tablet,IN,308.9250675
vid_4520,50:41.0,9949,,220,50499.29862,15.81755751,105526,Tech,TV,UK,320.5639945
vid_819,50:41.0,9837,1597,291,29700.84009,29.64733335,149106,Music,TV,CA,223.7300277
vid_1205,50:41.0,9992,1283,436,,5.425596088,931403,Tech,Tablet,IN,189.6962484
vid_1934,50:41.0,10070,440,332,33383.63273,9.633961632,82127,Lifestyle,Mobile,CA,223.1256214
vid_3581,50:41.0,10094,,,29547.40309,19.85695597,749120,Gaming,TV,UK,219.3098202
vid_3141,50:41.0,9923,663,401,51916.08783,28.8539044,222348,Entertainment,Desktop,IN,314.7503213
vid_2731,50:41.0,9899,1365,,59267.79355,7.208118345,282409,Lifestyle,Desktop,DE,362.519412
vid_162,50:41.0,10103,390,420,31287.95256,14.71281327,731680,Music,TV,US,214.0705248
vid_1360,50:41.0,9915,1908,59,30531.30643,16.62608896,592011,Gaming,TV,DE,229.4095023
vid_1342,50:41.0,10007,838,139,28993.37374,11.9773754,787309,Entertainment,Desktop,DE,205.6227412
vid_709,50:41.0,9924,580,223,38425.23309,21.06282267,24288,Gaming,Tablet,AU,246.6665167
vid_2873,50:41.0,9951,766,111,28627.57011,25.12035679,118584,Lifestyle,Mobile,CA,201.8876297
vid_1073,50:41.0,10099,1796,359,18122.8462,8.110971654,828690,Gaming,Tablet,DE,175.0993084
vid_2779,50:41.0,10146,983,219,58515.0075,29.84289628,948649,Gaming,Desktop,DE,349.3949357
vid_2508,50:41.0,9723,248,191,50593.39558,7.446825234,52594,Music,Desktop,UK,296.7302677
vid_3946,50:41.0,10043,,195,44019.9009,11.09106007,732556,Music,Tablet,CA,273.2675054
vid_569,50:41.0,10024,992,301,20313.20463,19.45287491,953141,Lifestyle,Tablet,DE,170.2195542
vid_1202,50:41.0,9861,396,229,24682.16875,5.757691968,788111,Entertainment,Desktop,UK,178.486746
vid_2525,50:41.0,10075,1169,359,17763.70486,27.85889475,425114,Entertainment,Desktop,US,162.5046044
vid_2194,50:41.0,10095,341,370,47385.3447,23.90757811,611188,Gaming,Mobile,UK,288.2190234
vid_1725,50:41.0,10039,325,185,56251.48328,11.68668888,569687,Lifestyle,Desktop,AU,326.2723102
vid_2221,50:41.0,9988,1139,81,33277.33075,3.709580025,687050,Music,Mobile,US,229.8971385
vid_1584,50:41.0,9997,,431,37567.13561,5.520559159,443821,Entertainment,Mobile,US,262.9042981
vid_1657,50:41.0,10078,1666,313,,14.80805744,404162,Tech,Mobile,UK,173.3000719
vid_4371,50:41.0,10035,1214,495,23793.56012,22.56197678,309715,Lifestyle,TV,DE,193.8350672
vid_1481,50:41.0,9889,1281,482,59294.22992,19.30722187,967157,Education,Mobile,IN,361.3716413
vid_3638,50:41.0,10021,1232,452,23174.7176,7.926976186,451339,Entertainment,Tablet,DE,190.4148828
vid_2577,50:41.0,9855,1673,448,42291.73864,21.8198177,919339,Education,TV,DE,287.1887082
vid_776,50:41.0,9919,260,398,19124.71911,8.500710482,68227,Education,Mobile,DE,153.1553369
vid_1898,50:41.0,10072,1230,137,57106.61335,27.25308067,606586,Entertainment,Mobile,DE,345.2053553
vid_174,50:41.0,10116,1031,146,39537.50624,19.41505314,836581,Music,Mobile,DE,259.3388333
vid_2899,50:41.0,10125,246,363,45381.48271,16.39593488,579996,Lifestyle,Mobile,IN,277.1749463
vid_2100,50:41.0,10071,435,415,40502.57107,8.199670036,41833,Lifestyle,Tablet,DE,258.033934
vid_3426,50:41.0,10178,533,,34393.56793,7.046375859,495469,Tech,Mobile,US,229.2747122
vid_2430,50:41.0,9985,365,,39104.67267,20.21085241,817617,Gaming,Mobile,US,247.7126141
vid_3703,50:41.0,9954,894,427,30871.81055,12.8950988,547514,Music,Desktop,US,220.1149969
vid_4030,50:41.0,10106,1363,348,20726.55843,3.185932288,744513,Entertainment,TV,US,179.7798909
vid_4522,50:41.0,10062,1155,431,22499.61923,5.356631107,768028,Tech,Tablet,UK,185.761373
vid_3092,50:41.0,9947,1394,101,55198.63788,25.65498999,78512,Tech,Mobile,DE,337.7588188
vid_4280,50:41.0,9991,1605,367,36567.67285,18.94986682,127723,Tech,Desktop,CA,258.3500938
vid_2116,50:41.0,10038,1598,195,15637.49258,5.047201491,829010,Education,Desktop,AU,156.8423646
vid_2580,50:41.0,9772,864,287,,6.503808905,567943,Gaming,Mobile,CA,312.513999
vid_4969,50:41.0,9908,1642,54,19312.39965,10.89541142,234532,Tech,TV,DE,171.8233208
vid_2145,50:41.0,10046,1789,259,16543.57743,18.40010508,415922,Music,TV,US,165.5385919
vid_2268,50:41.0,9962,489,309,26685.44304,20.68635829,546787,Entertainment,Desktop,CA,191.4309158
vid_668,50:41.0,10074,1761,151,24311.1356,26.78134502,237334,Lifestyle,Desktop,IN,199.9674331
vid_2841,50:41.0,9866,866,78,35134.38835,7.593388541,276021,Tech,Tablet,CA,233.2729256
vid_646,50:41.0,9930,1798,314,26923.0547,8.131066289,989674,Music,Desktop,IN,214.9685928
vid_3932,50:41.0,10039,1217,279,46105.7036,28.72310367,555915,Music,Mobile,CA,295.3863993
vid_1730,50:41.0,10169,678,484,35489.76485,27.71829848,929752,Music,Tablet,US,240.2739527
vid_1200,50:41.0,10069,642,306,30927.67904,28.43742827,116201,Lifestyle,TV,IN,214.5667037
vid_4294,50:41.0,9874,939,420,49041.13741,3.260592455,603758,Entertainment,Desktop,UK,306.0112246
vid_2377,50:41.0,9993,1447,333,41721.49954,24.59407124,885636,Lifestyle,Desktop,UK,279.3584428
vid_4669,50:41.0,10049,490,224,41838.76376,24.82890328,288402,Gaming,TV,UK,261.8813536
vid_554,50:41.0,9921,,466,50060.25602,4.804611751,704486,Entertainment,TV,US,310.0467303
vid_3222,50:41.0,9936,260,372,49922.1824,13.90797726,538393,Tech,Mobile,DE,297.9927819
vid_3353,50:41.0,9929,732,359,30921.47927,10.03154743,962737,Lifestyle,Desktop,US,216.265811
vid_2219,50:41.0,9906,646,72,43391.6482,18.85687511,235952,Tech,TV,US,268.5261459
vid_741,50:41.0,10018,577,153,54035.6257,17.7912724,920867,Music,TV,IN,319.4973698
vid_642,50:41.0,10104,796,118,47759.60045,21.57553089,194269,Music,Mobile,CA,293.5193915
vid_2536,50:41.0,10014,1278,129,22380.66096,20.65638574,926723,Entertainment,Tablet,AU,181.8739051
vid_4380,50:41.0,9885,1617,455,15926.22682,20.47023375,268599,Music,Mobile,CA,162.2016936
vid_4704,50:41.0,9841,1791,390,35793.07601,10.25144292,483681,Education,Tablet,CA,257.5088271
vid_2201,50:41.0,10153,863,118,33823.76579,13.93304482,456181,Education,TV,US,229.2252636
vid_4279,50:41.0,10086,1080,,32524.19061,29.02584867,524185,Gaming,TV,AU,226.7711142
vid_397,50:41.0,10064,345,134,57619.80182,14.11864004,698671,Lifestyle,TV,CA,332.3207487
vid_4617,50:41.0,10003,1755,375,19890.13344,2.88033999,643695,Tech,Tablet,IN,182.5013656
vid_4417,50:41.0,10128,1601,426,59377.38544,27.91274431,665467,Entertainment,TV,IN,367.5464259
vid_2161,50:41.0,10027,1747,116,33970.28413,5.628817812,797371,Education,Desktop,DE,244.4187648
vid_4828,50:41.0,10084,386,464,44432.72547,19.34183609,565217,Lifestyle,TV,IN,276.6305223
vid_870,50:41.0,9959,1454,,17256.4643,22.69017667,631341,Lifestyle,Tablet,US,159.1306733
vid_2664,50:41.0,10030,287,201,44648.59097,2.06844152,238704,Entertainment,Desktop,IN,271.1450452
vid_1551,50:41.0,10071,775,232,43150.4644,11.51214424,799419,Entertainment,Tablet,DE,273.2159359
vid_750,50:41.0,10065,1930,172,21315.78694,17.35637912,880537,Music,Mobile,UK,189.0644584
vid_189,50:41.0,9924,758,396,54569.42178,23.44056197,308949,Music,Desktop,AU,328.8116309
vid_2093,50:41.0,10039,1508,51,39171.86538,16.84298528,106784,Gaming,Tablet,UK,263.7793748
vid_3167,50:41.0,10000,1519,90,57144.62259,18.85851484,381856,Tech,TV,AU,349.1687422
vid_1116,50:41.0,10040,893,301,51825.54891,26.62049466,425142,Gaming,Mobile,AU,317.1674441
vid_1250,50:41.0,9854,464,60,57723.24016,20.02214657,17578,Tech,Tablet,DE,332.4876608
vid_1655,50:41.0,10026,1887,389,20348.01818,29.33184438,102023,Education,TV,UK,187.289272
vid_2596,50:41.0,10110,458,502,20340.79693,27.64372837,726507,Gaming,Desktop,AU,165.0743446
vid_4149,50:41.0,9886,848,82,50473.3998,21.65028272,584475,Education,TV,IN,305.4528273
vid_1716,50:41.0,10023,1360,334,57356.96751,8.838402897,836025,Education,Desktop,DE,351.7506139
vid_2496,50:41.0,10061,1344,111,35871.07998,24.29086109,842421,Music,Desktop,UK,246.5448483
vid_4687,50:41.0,10108,1412,497,59383.63771,3.198263443,185326,Lifestyle,TV,UK,365.443587
